"","surveillance_area","region","year","season","wk_start","wk_end","year_wk_num","rate","weeklyrate","age","age_label","sea_label","sea_description","mmwrid","week","time","time_index","season_week"
"1388","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-20,2011-11-26,47,0,0,2,"5-17 yr","2011-12","Season 2011-12",2604,47,2011-11-19 19:00:00,15297,17
"1389","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-27,2011-12-03,48,0,0,2,"5-17 yr","2011-12","Season 2011-12",2605,48,2011-11-26 19:00:00,15304,18
"1390","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-04,2011-12-10,49,0.1,0,2,"5-17 yr","2011-12","Season 2011-12",2606,49,2011-12-03 19:00:00,15311,19
"1391","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-11,2011-12-17,50,0.1,0,2,"5-17 yr","2011-12","Season 2011-12",2607,50,2011-12-10 19:00:00,15318,20
"1392","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-18,2011-12-24,51,0.1,0,2,"5-17 yr","2011-12","Season 2011-12",2608,51,2011-12-17 19:00:00,15325,21
"1393","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-25,2011-12-31,52,0.1,0,2,"5-17 yr","2011-12","Season 2011-12",2609,52,2011-12-24 19:00:00,15332,22
"1394","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-01,2012-01-07,1,0.1,0,2,"5-17 yr","2011-12","Season 2011-12",2610,1,2011-12-31 19:00:00,15339,23
"1395","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-08,2012-01-14,2,0.2,0,2,"5-17 yr","2011-12","Season 2011-12",2611,2,2012-01-07 19:00:00,15346,24
"1396","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-15,2012-01-21,3,0.2,0,2,"5-17 yr","2011-12","Season 2011-12",2612,3,2012-01-14 19:00:00,15353,25
"1397","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-22,2012-01-28,4,0.2,0,2,"5-17 yr","2011-12","Season 2011-12",2613,4,2012-01-21 19:00:00,15360,26
"1398","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-29,2012-02-04,5,0.3,0.1,2,"5-17 yr","2011-12","Season 2011-12",2614,5,2012-01-28 19:00:00,15367,27
"1399","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-05,2012-02-11,6,0.5,0.2,2,"5-17 yr","2011-12","Season 2011-12",2615,6,2012-02-04 19:00:00,15374,28
"1400","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-12,2012-02-18,7,0.6,0.1,2,"5-17 yr","2011-12","Season 2011-12",2616,7,2012-02-11 19:00:00,15381,29
"1401","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-19,2012-02-25,8,0.8,0.2,2,"5-17 yr","2011-12","Season 2011-12",2617,8,2012-02-18 19:00:00,15388,30
"1402","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-26,2012-03-03,9,1.1,0.3,2,"5-17 yr","2011-12","Season 2011-12",2618,9,2012-02-25 19:00:00,15395,31
"1403","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-04,2012-03-10,10,1.5,0.4,2,"5-17 yr","2011-12","Season 2011-12",2619,10,2012-03-03 19:00:00,15402,32
"1404","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-11,2012-03-17,11,1.9,0.4,2,"5-17 yr","2011-12","Season 2011-12",2620,11,2012-03-10 19:00:00,15409,33
"1405","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-18,2012-03-24,12,2.5,0.5,2,"5-17 yr","2011-12","Season 2011-12",2621,12,2012-03-17 20:00:00,15416,34
"1406","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-25,2012-03-31,13,2.9,0.4,2,"5-17 yr","2011-12","Season 2011-12",2622,13,2012-03-24 20:00:00,15423,35
"1407","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-01,2012-04-07,14,3.3,0.4,2,"5-17 yr","2011-12","Season 2011-12",2623,14,2012-03-31 20:00:00,15430,36
"1408","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-08,2012-04-14,15,3.5,0.2,2,"5-17 yr","2011-12","Season 2011-12",2624,15,2012-04-07 20:00:00,15437,37
"1409","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-15,2012-04-21,16,3.8,0.4,2,"5-17 yr","2011-12","Season 2011-12",2625,16,2012-04-14 20:00:00,15444,38
"1410","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-22,2012-04-28,17,4,0.2,2,"5-17 yr","2011-12","Season 2011-12",2626,17,2012-04-21 20:00:00,15451,39
"1411","FluSurv-NET","Entire Network",2013,"2013/2014",2013-09-29,2013-10-05,40,0,0,4,"50-64 yr","2013-14","Season 2013-14",2701,40,2013-09-28 20:00:00,15976,10
"1412","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-06,2013-10-12,41,0.2,0.1,4,"50-64 yr","2013-14","Season 2013-14",2702,41,2013-10-05 20:00:00,15983,11
"1413","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-13,2013-10-19,42,0.3,0.1,4,"50-64 yr","2013-14","Season 2013-14",2703,42,2013-10-12 20:00:00,15990,12
"1414","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-20,2013-10-26,43,0.3,0.1,4,"50-64 yr","2013-14","Season 2013-14",2704,43,2013-10-19 20:00:00,15997,13
"1415","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-27,2013-11-02,44,0.5,0.2,4,"50-64 yr","2013-14","Season 2013-14",2705,44,2013-10-26 20:00:00,16004,14
"1416","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-03,2013-11-09,45,0.6,0.1,4,"50-64 yr","2013-14","Season 2013-14",2706,45,2013-11-02 20:00:00,16011,15
"1417","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-10,2013-11-16,46,1,0.4,4,"50-64 yr","2013-14","Season 2013-14",2707,46,2013-11-09 19:00:00,16018,16
"1418","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-17,2013-11-23,47,1.5,0.5,4,"50-64 yr","2013-14","Season 2013-14",2708,47,2013-11-16 19:00:00,16025,17
"1419","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-24,2013-11-30,48,2.3,0.8,4,"50-64 yr","2013-14","Season 2013-14",2709,48,2013-11-23 19:00:00,16032,18
"1420","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-01,2013-12-07,49,3.6,1.4,4,"50-64 yr","2013-14","Season 2013-14",2710,49,2013-11-30 19:00:00,16039,19
"1421","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-08,2013-12-14,50,5.2,1.5,4,"50-64 yr","2013-14","Season 2013-14",2711,50,2013-12-07 19:00:00,16046,20
"1422","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-15,2013-12-21,51,7.9,2.8,4,"50-64 yr","2013-14","Season 2013-14",2712,51,2013-12-14 19:00:00,16053,21
"1423","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-22,2013-12-28,52,13,5.1,4,"50-64 yr","2013-14","Season 2013-14",2713,52,2013-12-21 19:00:00,16060,22
"1424","FluSurv-NET","Entire Network",2014,"2013/2014",2013-12-29,2014-01-04,1,19.1,6.2,4,"50-64 yr","2013-14","Season 2013-14",2714,1,2013-12-28 19:00:00,16067,23
"1425","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-05,2014-01-11,2,25.7,6.5,4,"50-64 yr","2013-14","Season 2013-14",2715,2,2014-01-04 19:00:00,16074,24
"1426","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-12,2014-01-18,3,31.1,5.4,4,"50-64 yr","2013-14","Season 2013-14",2716,3,2014-01-11 19:00:00,16081,25
"1427","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-19,2014-01-25,4,34.8,3.7,4,"50-64 yr","2013-14","Season 2013-14",2717,4,2014-01-18 19:00:00,16088,26
"1428","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-26,2014-02-01,5,38.2,3.5,4,"50-64 yr","2013-14","Season 2013-14",2718,5,2014-01-25 19:00:00,16095,27
"1429","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-02,2014-02-08,6,41.3,3,4,"50-64 yr","2013-14","Season 2013-14",2719,6,2014-02-01 19:00:00,16102,28
"1430","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-09,2014-02-15,7,43.7,2.4,4,"50-64 yr","2013-14","Season 2013-14",2720,7,2014-02-08 19:00:00,16109,29
"1431","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-16,2014-02-22,8,45.1,1.4,4,"50-64 yr","2013-14","Season 2013-14",2721,8,2014-02-15 19:00:00,16116,30
"1432","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-23,2014-03-01,9,46.4,1.4,4,"50-64 yr","2013-14","Season 2013-14",2722,9,2014-02-22 19:00:00,16123,31
"1433","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-02,2014-03-08,10,47.5,1.1,4,"50-64 yr","2013-14","Season 2013-14",2723,10,2014-03-01 19:00:00,16130,32
"1434","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-09,2014-03-15,11,48.4,0.9,4,"50-64 yr","2013-14","Season 2013-14",2724,11,2014-03-08 19:00:00,16137,33
"1435","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-16,2014-03-22,12,48.9,0.5,4,"50-64 yr","2013-14","Season 2013-14",2725,12,2014-03-15 20:00:00,16144,34
"1436","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-23,2014-03-29,13,49.9,0.9,4,"50-64 yr","2013-14","Season 2013-14",2726,13,2014-03-22 20:00:00,16151,35
"1437","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-30,2014-04-05,14,50.9,1,4,"50-64 yr","2013-14","Season 2013-14",2727,14,2014-03-29 20:00:00,16158,36
"1438","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-06,2014-04-12,15,51.8,1,4,"50-64 yr","2013-14","Season 2013-14",2728,15,2014-04-05 20:00:00,16165,37
"1439","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-13,2014-04-19,16,52.6,0.8,4,"50-64 yr","2013-14","Season 2013-14",2729,16,2014-04-12 20:00:00,16172,38
"1440","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-20,2014-04-26,17,53.7,1.1,4,"50-64 yr","2013-14","Season 2013-14",2730,17,2014-04-19 20:00:00,16179,39
"1441","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-04,2015-10-10,40,0.1,0.1,1,"0-4 yr","2015-16","Season 2015-16",2806,40,2015-10-03 20:00:00,16711,10
"1442","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-11,2015-10-17,41,0.3,0.2,1,"0-4 yr","2015-16","Season 2015-16",2807,41,2015-10-10 20:00:00,16718,11
"1443","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-18,2015-10-24,42,0.4,0.1,1,"0-4 yr","2015-16","Season 2015-16",2808,42,2015-10-17 20:00:00,16725,12
"1444","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-25,2015-10-31,43,0.5,0.1,1,"0-4 yr","2015-16","Season 2015-16",2809,43,2015-10-24 20:00:00,16732,13
"1445","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-01,2015-11-07,44,0.7,0.2,1,"0-4 yr","2015-16","Season 2015-16",2810,44,2015-10-31 20:00:00,16739,14
"1446","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-08,2015-11-14,45,0.9,0.1,1,"0-4 yr","2015-16","Season 2015-16",2811,45,2015-11-07 19:00:00,16746,15
"1447","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-15,2015-11-21,46,1.1,0.2,1,"0-4 yr","2015-16","Season 2015-16",2812,46,2015-11-14 19:00:00,16753,16
"1448","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-22,2015-11-28,47,1.3,0.2,1,"0-4 yr","2015-16","Season 2015-16",2813,47,2015-11-21 19:00:00,16760,17
"1449","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-29,2015-12-05,48,1.5,0.2,1,"0-4 yr","2015-16","Season 2015-16",2814,48,2015-11-28 19:00:00,16767,18
"1450","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-06,2015-12-12,49,1.7,0.2,1,"0-4 yr","2015-16","Season 2015-16",2815,49,2015-12-05 19:00:00,16774,19
"1451","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-13,2015-12-19,50,1.8,0.1,1,"0-4 yr","2015-16","Season 2015-16",2816,50,2015-12-12 19:00:00,16781,20
"1452","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-20,2015-12-26,51,2.1,0.3,1,"0-4 yr","2015-16","Season 2015-16",2817,51,2015-12-19 19:00:00,16788,21
"1453","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-27,2016-01-02,52,2.4,0.2,1,"0-4 yr","2015-16","Season 2015-16",2818,52,2015-12-26 19:00:00,16795,22
"1454","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-03,2016-01-09,1,2.8,0.5,1,"0-4 yr","2015-16","Season 2015-16",2819,1,2016-01-02 19:00:00,16802,23
"1455","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-10,2016-01-16,2,3.1,0.3,1,"0-4 yr","2015-16","Season 2015-16",2820,2,2016-01-09 19:00:00,16809,24
"1456","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-17,2016-01-23,3,3.4,0.3,1,"0-4 yr","2015-16","Season 2015-16",2821,3,2016-01-16 19:00:00,16816,25
"1457","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-24,2016-01-30,4,4,0.6,1,"0-4 yr","2015-16","Season 2015-16",2822,4,2016-01-23 19:00:00,16823,26
"1458","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-31,2016-02-06,5,5.1,1.1,1,"0-4 yr","2015-16","Season 2015-16",2823,5,2016-01-30 19:00:00,16830,27
"1459","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-07,2016-02-13,6,6.6,1.5,1,"0-4 yr","2015-16","Season 2015-16",2824,6,2016-02-06 19:00:00,16837,28
"1460","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-14,2016-02-20,7,10.2,3.6,1,"0-4 yr","2015-16","Season 2015-16",2825,7,2016-02-13 19:00:00,16844,29
"1461","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-21,2016-02-27,8,14.8,4.6,1,"0-4 yr","2015-16","Season 2015-16",2826,8,2016-02-20 19:00:00,16851,30
"1462","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-28,2016-03-05,9,19.3,4.5,1,"0-4 yr","2015-16","Season 2015-16",2827,9,2016-02-27 19:00:00,16858,31
"1463","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-06,2016-03-12,10,24.3,5,1,"0-4 yr","2015-16","Season 2015-16",2828,10,2016-03-05 19:00:00,16865,32
"1464","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-13,2016-03-19,11,29,4.8,1,"0-4 yr","2015-16","Season 2015-16",2829,11,2016-03-12 19:00:00,16872,33
"1465","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-20,2016-03-26,12,32.9,3.9,1,"0-4 yr","2015-16","Season 2015-16",2830,12,2016-03-19 20:00:00,16879,34
"1466","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-27,2016-04-02,13,36.5,3.6,1,"0-4 yr","2015-16","Season 2015-16",2831,13,2016-03-26 20:00:00,16886,35
"1467","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-03,2016-04-09,14,39,2.4,1,"0-4 yr","2015-16","Season 2015-16",2832,14,2016-04-02 20:00:00,16893,36
"1468","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-10,2016-04-16,15,40.5,1.5,1,"0-4 yr","2015-16","Season 2015-16",2833,15,2016-04-09 20:00:00,16900,37
"1469","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-17,2016-04-23,16,41.6,1.1,1,"0-4 yr","2015-16","Season 2015-16",2834,16,2016-04-16 20:00:00,16907,38
"1470","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-24,2016-04-30,17,42.5,0.9,1,"0-4 yr","2015-16","Season 2015-16",2835,17,2016-04-23 20:00:00,16914,39
"1471","FluSurv-NET","Entire Network",2013,"2013/2014",2013-09-29,2013-10-05,40,0,0,6,"Overall","2013-14","Season 2013-14",2701,40,2013-09-28 20:00:00,15976,10
"1472","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-06,2013-10-12,41,0.1,0.1,6,"Overall","2013-14","Season 2013-14",2702,41,2013-10-05 20:00:00,15983,11
"1473","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-13,2013-10-19,42,0.2,0.1,6,"Overall","2013-14","Season 2013-14",2703,42,2013-10-12 20:00:00,15990,12
"1474","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-20,2013-10-26,43,0.3,0.1,6,"Overall","2013-14","Season 2013-14",2704,43,2013-10-19 20:00:00,15997,13
"1475","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-27,2013-11-02,44,0.4,0.1,6,"Overall","2013-14","Season 2013-14",2705,44,2013-10-26 20:00:00,16004,14
"1476","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-03,2013-11-09,45,0.5,0.1,6,"Overall","2013-14","Season 2013-14",2706,45,2013-11-02 20:00:00,16011,15
"1477","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-10,2013-11-16,46,0.7,0.2,6,"Overall","2013-14","Season 2013-14",2707,46,2013-11-09 19:00:00,16018,16
"1478","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-17,2013-11-23,47,1.1,0.4,6,"Overall","2013-14","Season 2013-14",2708,47,2013-11-16 19:00:00,16025,17
"1479","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-24,2013-11-30,48,1.7,0.6,6,"Overall","2013-14","Season 2013-14",2709,48,2013-11-23 19:00:00,16032,18
"1480","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-01,2013-12-07,49,2.7,1,6,"Overall","2013-14","Season 2013-14",2710,49,2013-11-30 19:00:00,16039,19
"1481","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-08,2013-12-14,50,3.8,1.1,6,"Overall","2013-14","Season 2013-14",2711,50,2013-12-07 19:00:00,16046,20
"1482","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-15,2013-12-21,51,5.8,2,6,"Overall","2013-14","Season 2013-14",2712,51,2013-12-14 19:00:00,16053,21
"1483","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-22,2013-12-28,52,8.9,3.1,6,"Overall","2013-14","Season 2013-14",2713,52,2013-12-21 19:00:00,16060,22
"1484","FluSurv-NET","Entire Network",2014,"2013/2014",2013-12-29,2014-01-04,1,12.8,3.9,6,"Overall","2013-14","Season 2013-14",2714,1,2013-12-28 19:00:00,16067,23
"1485","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-05,2014-01-11,2,16.6,3.8,6,"Overall","2013-14","Season 2013-14",2715,2,2014-01-04 19:00:00,16074,24
"1486","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-12,2014-01-18,3,19.7,3.1,6,"Overall","2013-14","Season 2013-14",2716,3,2014-01-11 19:00:00,16081,25
"1487","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-19,2014-01-25,4,22.2,2.5,6,"Overall","2013-14","Season 2013-14",2717,4,2014-01-18 19:00:00,16088,26
"1488","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-26,2014-02-01,5,24.3,2.1,6,"Overall","2013-14","Season 2013-14",2718,5,2014-01-25 19:00:00,16095,27
"1489","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-02,2014-02-08,6,26,1.8,6,"Overall","2013-14","Season 2013-14",2719,6,2014-02-01 19:00:00,16102,28
"1490","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-09,2014-02-15,7,27.3,1.3,6,"Overall","2013-14","Season 2013-14",2720,7,2014-02-08 19:00:00,16109,29
"1491","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-16,2014-02-22,8,28.3,1,6,"Overall","2013-14","Season 2013-14",2721,8,2014-02-15 19:00:00,16116,30
"1492","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-23,2014-03-01,9,29.2,0.9,6,"Overall","2013-14","Season 2013-14",2722,9,2014-02-22 19:00:00,16123,31
"1493","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-02,2014-03-08,10,29.9,0.7,6,"Overall","2013-14","Season 2013-14",2723,10,2014-03-01 19:00:00,16130,32
"1494","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-09,2014-03-15,11,30.6,0.7,6,"Overall","2013-14","Season 2013-14",2724,11,2014-03-08 19:00:00,16137,33
"1495","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-16,2014-03-22,12,31.3,0.7,6,"Overall","2013-14","Season 2013-14",2725,12,2014-03-15 20:00:00,16144,34
"1496","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-23,2014-03-29,13,32,0.7,6,"Overall","2013-14","Season 2013-14",2726,13,2014-03-22 20:00:00,16151,35
"1497","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-30,2014-04-05,14,32.8,0.8,6,"Overall","2013-14","Season 2013-14",2727,14,2014-03-29 20:00:00,16158,36
"1498","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-06,2014-04-12,15,33.6,0.8,6,"Overall","2013-14","Season 2013-14",2728,15,2014-04-05 20:00:00,16165,37
"1499","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-13,2014-04-19,16,34.3,0.7,6,"Overall","2013-14","Season 2013-14",2729,16,2014-04-12 20:00:00,16172,38
"1500","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-20,2014-04-26,17,35.1,0.8,6,"Overall","2013-14","Season 2013-14",2730,17,2014-04-19 20:00:00,16179,39
"1501","FluSurv-NET","Entire Network",2009,"2009/2010",2009-08-30,2009-09-05,35,0.3,0.3,3,"18-49 yr","2009-10","Season 2009-10",2488,35,2009-08-29 20:00:00,14485,5
"1502","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-06,2009-09-12,36,1.1,0.8,3,"18-49 yr","2009-10","Season 2009-10",2489,36,2009-09-05 20:00:00,14492,6
"1503","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-13,2009-09-19,37,1.8,0.7,3,"18-49 yr","2009-10","Season 2009-10",2490,37,2009-09-12 20:00:00,14499,7
"1504","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-20,2009-09-26,38,2.7,0.9,3,"18-49 yr","2009-10","Season 2009-10",2491,38,2009-09-19 20:00:00,14506,8
"1505","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-27,2009-10-03,39,4.1,1.4,3,"18-49 yr","2009-10","Season 2009-10",2492,39,2009-09-26 20:00:00,14513,9
"1506","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-04,2009-10-10,40,6.2,2.1,3,"18-49 yr","2009-10","Season 2009-10",2493,40,2009-10-03 20:00:00,14520,10
"1507","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-11,2009-10-17,41,9.2,3,3,"18-49 yr","2009-10","Season 2009-10",2494,41,2009-10-10 20:00:00,14527,11
"1508","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-18,2009-10-24,42,12.3,3.1,3,"18-49 yr","2009-10","Season 2009-10",2495,42,2009-10-17 20:00:00,14534,12
"1509","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-25,2009-10-31,43,15.1,2.9,3,"18-49 yr","2009-10","Season 2009-10",2496,43,2009-10-24 20:00:00,14541,13
"1510","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-01,2009-11-07,44,17.4,2.2,3,"18-49 yr","2009-10","Season 2009-10",2497,44,2009-10-31 20:00:00,14548,14
"1511","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-08,2009-11-14,45,18.7,1.4,3,"18-49 yr","2009-10","Season 2009-10",2498,45,2009-11-07 19:00:00,14555,15
"1512","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-15,2009-11-21,46,19.8,1,3,"18-49 yr","2009-10","Season 2009-10",2499,46,2009-11-14 19:00:00,14562,16
"1513","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-22,2009-11-28,47,20.4,0.6,3,"18-49 yr","2009-10","Season 2009-10",2500,47,2009-11-21 19:00:00,14569,17
"1514","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-29,2009-12-05,48,20.8,0.4,3,"18-49 yr","2009-10","Season 2009-10",2501,48,2009-11-28 19:00:00,14576,18
"1515","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-06,2009-12-12,49,21,0.3,3,"18-49 yr","2009-10","Season 2009-10",2502,49,2009-12-05 19:00:00,14583,19
"1516","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-13,2009-12-19,50,21.2,0.2,3,"18-49 yr","2009-10","Season 2009-10",2503,50,2009-12-12 19:00:00,14590,20
"1517","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-20,2009-12-26,51,21.3,0.1,3,"18-49 yr","2009-10","Season 2009-10",2504,51,2009-12-19 19:00:00,14597,21
"1518","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-27,2010-01-02,52,21.5,0.2,3,"18-49 yr","2009-10","Season 2009-10",2505,52,2009-12-26 19:00:00,14604,22
"1519","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-03,2010-01-09,1,21.7,0.1,3,"18-49 yr","2009-10","Season 2009-10",2506,1,2010-01-02 19:00:00,14611,23
"1520","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-10,2010-01-16,2,21.8,0.2,3,"18-49 yr","2009-10","Season 2009-10",2507,2,2010-01-09 19:00:00,14618,24
"1521","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-17,2010-01-23,3,22,0.2,3,"18-49 yr","2009-10","Season 2009-10",2508,3,2010-01-16 19:00:00,14625,25
